Start date/time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),rain (mm),snowfall (cm),weather_code (wmo code),wind_speed_100m (km/h),Price Germany/Luxembourg [Euro/MWh],Total (grid consumption) [MWh],Day of the Week
21/05/2024 03:00,9.7,95,0,0,0,3,13.3,77.92,"35,606.25",Tuesday
21/05/2024 04:00,10,94,0,0,0,2,15.8,74.93,"37,401.75",Tuesday
21/05/2024 05:00,10.5,94,0,0,0,3,17,79.58,"41,139.50",Tuesday
21/05/2024 06:00,13,91,0,0,0,1,17.9,112.26,"48,720.75",Tuesday
21/05/2024 07:00,15,88,0,0,0,2,19.1,122.98,"54,395.25",Tuesday
21/05/2024 08:00,16.6,80,0,0,0,3,24,97.35,"57,547.75",Tuesday
21/05/2024 09:00,17.9,79,0,0,0,3,20.1,81.86,"58,198.00",Tuesday
21/05/2024 10:00,19.8,72,0,0,0,3,22,66.98,"59,409.00",Tuesday
21/05/2024 11:00,20.6,69,0,0,0,3,24.6,54.42,"59,897.25",Tuesday
21/05/2024 12:00,21.2,67,0,0,0,3,27.1,28.47,"59,372.75",Tuesday
21/05/2024 13:00,21.9,62,0,0,0,3,30.1,31.34,"59,474.25",Tuesday
21/05/2024 14:00,22.4,61,0,0,0,3,27.4,54.09,"59,591.75",Tuesday
21/05/2024 15:00,22,58,0,0,0,3,29.7,69.65,"58,853.25",Tuesday
21/05/2024 16:00,19.1,76,1,1,0,55,34.8,79.61,"57,350.25",Tuesday
21/05/2024 17:00,17.1,90,1.4,1.4,0,61,27.6,87.98,"56,621.00",Tuesday
21/05/2024 18:00,17.4,92,1.3,1.3,0,61,19.8,103.44,"56,730.00",Tuesday
21/05/2024 19:00,17.3,93,1.7,1.7,0,61,19.6,126.98,"57,369.50",Tuesday
