Start date/time,End date/time,Price Germany/Luxembourg [Euro/MWh]
"Mar 23, 2023 12:00 AM","Mar 23, 2023 1:00 AM",68.05
"Mar 23, 2023 1:00 AM","Mar 23, 2023 2:00 AM",65.89
"Mar 23, 2023 2:00 AM","Mar 23, 2023 3:00 AM",55.29
"Mar 23, 2023 3:00 AM","Mar 23, 2023 4:00 AM",45.94
"Mar 23, 2023 4:00 AM","Mar 23, 2023 5:00 AM",33.17
"Mar 23, 2023 5:00 AM","Mar 23, 2023 6:00 AM",55.78
"Mar 23, 2023 6:00 AM","Mar 23, 2023 7:00 AM",80.64
"Mar 23, 2023 7:00 AM","Mar 23, 2023 8:00 AM",92.22
"Mar 23, 2023 8:00 AM","Mar 23, 2023 9:00 AM",95
"Mar 23, 2023 9:00 AM","Mar 23, 2023 10:00 AM",72.8
"Mar 23, 2023 10:00 AM","Mar 23, 2023 11:00 AM",40.74
"Mar 23, 2023 11:00 AM","Mar 23, 2023 12:00 PM",35.68
"Mar 23, 2023 12:00 PM","Mar 23, 2023 1:00 PM",36.52
"Mar 23, 2023 1:00 PM","Mar 23, 2023 2:00 PM",37.19
"Mar 23, 2023 2:00 PM","Mar 23, 2023 3:00 PM",51.28
"Mar 23, 2023 3:00 PM","Mar 23, 2023 4:00 PM",55.28
"Mar 23, 2023 4:00 PM","Mar 23, 2023 5:00 PM",89.9
"Mar 23, 2023 5:00 PM","Mar 23, 2023 6:00 PM",119.45
"Mar 23, 2023 6:00 PM","Mar 23, 2023 7:00 PM",136.86
"Mar 23, 2023 7:00 PM","Mar 23, 2023 8:00 PM",144.38
"Mar 23, 2023 8:00 PM","Mar 23, 2023 9:00 PM",122.12
"Mar 23, 2023 9:00 PM","Mar 23, 2023 10:00 PM",92.65
"Mar 23, 2023 10:00 PM","Mar 23, 2023 11:00 PM",88.85
"Mar 23, 2023 11:00 PM","Mar 24, 2023 12:00 AM",77.35
"Mar 24, 2023 12:00 AM","Mar 24, 2023 1:00 AM",55.12
"Mar 24, 2023 1:00 AM","Mar 24, 2023 2:00 AM",43.8
"Mar 24, 2023 2:00 AM","Mar 24, 2023 3:00 AM",40.67
"Mar 24, 2023 3:00 AM","Mar 24, 2023 4:00 AM",40.18
"Mar 24, 2023 4:00 AM","Mar 24, 2023 5:00 AM",35.07
"Mar 24, 2023 5:00 AM","Mar 24, 2023 6:00 AM",40.19
"Mar 24, 2023 6:00 AM","Mar 24, 2023 7:00 AM",62.44
"Mar 24, 2023 7:00 AM","Mar 24, 2023 8:00 AM",81.23
"Mar 24, 2023 8:00 AM","Mar 24, 2023 9:00 AM",81.23
"Mar 24, 2023 9:00 AM","Mar 24, 2023 10:00 AM",62.36
"Mar 24, 2023 10:00 AM","Mar 24, 2023 11:00 AM",36.95
"Mar 24, 2023 11:00 AM","Mar 24, 2023 12:00 PM",25.28
"Mar 24, 2023 12:00 PM","Mar 24, 2023 1:00 PM",11.47
"Mar 24, 2023 1:00 PM","Mar 24, 2023 2:00 PM",3.99
"Mar 24, 2023 2:00 PM","Mar 24, 2023 3:00 PM",2.07
"Mar 24, 2023 3:00 PM","Mar 24, 2023 4:00 PM",5.84
"Mar 24, 2023 4:00 PM","Mar 24, 2023 5:00 PM",29.59
"Mar 24, 2023 5:00 PM","Mar 24, 2023 6:00 PM",79.53
"Mar 24, 2023 6:00 PM","Mar 24, 2023 7:00 PM",101.02
"Mar 24, 2023 7:00 PM","Mar 24, 2023 8:00 PM",116.23
"Mar 24, 2023 8:00 PM","Mar 24, 2023 9:00 PM",96.92
"Mar 24, 2023 9:00 PM","Mar 24, 2023 10:00 PM",82.5
"Mar 24, 2023 10:00 PM","Mar 24, 2023 11:00 PM",76.2
"Mar 24, 2023 11:00 PM","Mar 25, 2023 12:00 AM",64.9
"Mar 25, 2023 12:00 AM","Mar 25, 2023 1:00 AM",15.3
"Mar 25, 2023 1:00 AM","Mar 25, 2023 2:00 AM",0.97
"Mar 25, 2023 2:00 AM","Mar 25, 2023 3:00 AM",0.11
"Mar 25, 2023 3:00 AM","Mar 25, 2023 4:00 AM",0.08
"Mar 25, 2023 4:00 AM","Mar 25, 2023 5:00 AM",0.29
"Mar 25, 2023 5:00 AM","Mar 25, 2023 6:00 AM",0.1
"Mar 25, 2023 6:00 AM","Mar 25, 2023 7:00 AM",3.53
"Mar 25, 2023 7:00 AM","Mar 25, 2023 8:00 AM",7.72
"Mar 25, 2023 8:00 AM","Mar 25, 2023 9:00 AM",5.93
"Mar 25, 2023 9:00 AM","Mar 25, 2023 10:00 AM",0.06
"Mar 25, 2023 10:00 AM","Mar 25, 2023 11:00 AM",-0.06
"Mar 25, 2023 11:00 AM","Mar 25, 2023 12:00 PM",-1.18
"Mar 25, 2023 12:00 PM","Mar 25, 2023 1:00 PM",-3.62
"Mar 25, 2023 1:00 PM","Mar 25, 2023 2:00 PM",-6.02
"Mar 25, 2023 2:00 PM","Mar 25, 2023 3:00 PM",-5.38
"Mar 25, 2023 3:00 PM","Mar 25, 2023 4:00 PM",-0.87
"Mar 25, 2023 4:00 PM","Mar 25, 2023 5:00 PM",-0.02
"Mar 25, 2023 5:00 PM","Mar 25, 2023 6:00 PM",23.9
"Mar 25, 2023 6:00 PM","Mar 25, 2023 7:00 PM",60
"Mar 25, 2023 7:00 PM","Mar 25, 2023 8:00 PM",77.04
"Mar 25, 2023 8:00 PM","Mar 25, 2023 9:00 PM",60
"Mar 25, 2023 9:00 PM","Mar 25, 2023 10:00 PM",41.84
"Mar 25, 2023 10:00 PM","Mar 25, 2023 11:00 PM",38.91
"Mar 25, 2023 11:00 PM","Mar 26, 2023 12:00 AM",33.36
"Mar 26, 2023 12:00 AM","Mar 26, 2023 1:00 AM",39.66
"Mar 26, 2023 1:00 AM","Mar 25, 2023 2:00 AM",39.23
"Mar 26, 2023 3:00 AM","Mar 26, 2023 4:00 AM",40.12
"Mar 26, 2023 4:00 AM","Mar 26, 2023 5:00 AM",40.88
"Mar 26, 2023 5:00 AM","Mar 26, 2023 6:00 AM",41.42
"Mar 26, 2023 6:00 AM","Mar 26, 2023 7:00 AM",63.49
"Mar 26, 2023 7:00 AM","Mar 26, 2023 8:00 AM",73.09
"Mar 26, 2023 8:00 AM","Mar 26, 2023 9:00 AM",77.24
"Mar 26, 2023 9:00 AM","Mar 26, 2023 10:00 AM",79.6
"Mar 26, 2023 10:00 AM","Mar 26, 2023 11:00 AM",78.58
"Mar 26, 2023 11:00 AM","Mar 26, 2023 12:00 PM",76
"Mar 26, 2023 12:00 PM","Mar 26, 2023 1:00 PM",61.89
"Mar 26, 2023 1:00 PM","Mar 26, 2023 2:00 PM",55.44
"Mar 26, 2023 2:00 PM","Mar 26, 2023 3:00 PM",50.46
"Mar 26, 2023 3:00 PM","Mar 26, 2023 4:00 PM",46.02
"Mar 26, 2023 4:00 PM","Mar 26, 2023 5:00 PM",48.35
"Mar 26, 2023 5:00 PM","Mar 26, 2023 6:00 PM",77.09
"Mar 26, 2023 6:00 PM","Mar 26, 2023 7:00 PM",106.65
"Mar 26, 2023 7:00 PM","Mar 26, 2023 8:00 PM",117.86
"Mar 26, 2023 8:00 PM","Mar 26, 2023 9:00 PM",112.59
"Mar 26, 2023 9:00 PM","Mar 26, 2023 10:00 PM",104.63
"Mar 26, 2023 10:00 PM","Mar 26, 2023 11:00 PM",99.42
"Mar 26, 2023 11:00 PM","Mar 27, 2023 12:00 AM",94.64
"Mar 27, 2023 12:00 AM","Mar 27, 2023 1:00 AM",96
"Mar 27, 2023 1:00 AM","Mar 27, 2023 2:00 AM",93.15
"Mar 27, 2023 2:00 AM","Mar 27, 2023 3:00 AM",87.48
"Mar 27, 2023 3:00 AM","Mar 27, 2023 4:00 AM",83.99
"Mar 27, 2023 4:00 AM","Mar 27, 2023 5:00 AM",84.9
"Mar 27, 2023 5:00 AM","Mar 27, 2023 6:00 AM",92.85
"Mar 27, 2023 6:00 AM","Mar 27, 2023 7:00 AM",115
"Mar 27, 2023 7:00 AM","Mar 27, 2023 8:00 AM",142.99
"Mar 27, 2023 8:00 AM","Mar 27, 2023 9:00 AM",151.31
"Mar 27, 2023 9:00 AM","Mar 27, 2023 10:00 AM",118.76
"Mar 27, 2023 10:00 AM","Mar 27, 2023 11:00 AM",94.85
"Mar 27, 2023 11:00 AM","Mar 27, 2023 12:00 PM",80.93
"Mar 27, 2023 12:00 PM","Mar 27, 2023 1:00 PM",68.26
"Mar 27, 2023 1:00 PM","Mar 27, 2023 2:00 PM",54.91
"Mar 27, 2023 2:00 PM","Mar 27, 2023 3:00 PM",42.74
"Mar 27, 2023 3:00 PM","Mar 27, 2023 4:00 PM",46.16
"Mar 27, 2023 4:00 PM","Mar 27, 2023 5:00 PM",49.62
"Mar 27, 2023 5:00 PM","Mar 27, 2023 6:00 PM",74.37
"Mar 27, 2023 6:00 PM","Mar 27, 2023 7:00 PM",95.95
"Mar 27, 2023 7:00 PM","Mar 27, 2023 8:00 PM",124.38
"Mar 27, 2023 8:00 PM","Mar 27, 2023 9:00 PM",116.07
"Mar 27, 2023 9:00 PM","Mar 27, 2023 10:00 PM",105.99
"Mar 27, 2023 10:00 PM","Mar 27, 2023 11:00 PM",103.52
"Mar 27, 2023 11:00 PM","Mar 28, 2023 12:00 AM",91.46
"Mar 28, 2023 12:00 AM","Mar 28, 2023 1:00 AM",78.68
"Mar 28, 2023 1:00 AM","Mar 28, 2023 2:00 AM",82.3
"Mar 28, 2023 2:00 AM","Mar 28, 2023 3:00 AM",84.67
"Mar 28, 2023 3:00 AM","Mar 28, 2023 4:00 AM",92.83
"Mar 28, 2023 4:00 AM","Mar 28, 2023 5:00 AM",92.5
"Mar 28, 2023 5:00 AM","Mar 28, 2023 6:00 AM",99.44
"Mar 28, 2023 6:00 AM","Mar 28, 2023 7:00 AM",130.05
"Mar 28, 2023 7:00 AM","Mar 28, 2023 8:00 AM",159.92
"Mar 28, 2023 8:00 AM","Mar 28, 2023 9:00 AM",159.92
"Mar 28, 2023 9:00 AM","Mar 28, 2023 10:00 AM",127.14
"Mar 28, 2023 10:00 AM","Mar 28, 2023 11:00 AM",104.28
"Mar 28, 2023 11:00 AM","Mar 28, 2023 12:00 PM",94.89
"Mar 28, 2023 12:00 PM","Mar 28, 2023 1:00 PM",94.84
"Mar 28, 2023 1:00 PM","Mar 28, 2023 2:00 PM",92.99
"Mar 28, 2023 2:00 PM","Mar 28, 2023 3:00 PM",91.76
"Mar 28, 2023 3:00 PM","Mar 28, 2023 4:00 PM",94.67
"Mar 28, 2023 4:00 PM","Mar 28, 2023 5:00 PM",96.22
"Mar 28, 2023 5:00 PM","Mar 28, 2023 6:00 PM",108.59
"Mar 28, 2023 6:00 PM","Mar 28, 2023 7:00 PM",136.87
"Mar 28, 2023 7:00 PM","Mar 28, 2023 8:00 PM",160.98
"Mar 28, 2023 8:00 PM","Mar 28, 2023 9:00 PM",161
"Mar 28, 2023 9:00 PM","Mar 28, 2023 10:00 PM",133.02
"Mar 28, 2023 10:00 PM","Mar 28, 2023 11:00 PM",127.09
"Mar 28, 2023 11:00 PM","Mar 29, 2023 12:00 AM",110.98
"Mar 29, 2023 12:00 AM","Mar 29, 2023 1:00 AM",97.53
"Mar 29, 2023 1:00 AM","Mar 29, 2023 2:00 AM",95.1
"Mar 29, 2023 2:00 AM","Mar 29, 2023 3:00 AM",97.13
"Mar 29, 2023 3:00 AM","Mar 29, 2023 4:00 AM",98.78
"Mar 29, 2023 4:00 AM","Mar 29, 2023 5:00 AM",98.18
"Mar 29, 2023 5:00 AM","Mar 29, 2023 6:00 AM",99.2
"Mar 29, 2023 6:00 AM","Mar 29, 2023 7:00 AM",117.04
"Mar 29, 2023 7:00 AM","Mar 29, 2023 8:00 AM",144.13
"Mar 29, 2023 8:00 AM","Mar 29, 2023 9:00 AM",152
"Mar 29, 2023 9:00 AM","Mar 29, 2023 10:00 AM",144.17
"Mar 29, 2023 10:00 AM","Mar 29, 2023 11:00 AM",130.03
"Mar 29, 2023 11:00 AM","Mar 29, 2023 12:00 PM",119.05
"Mar 29, 2023 12:00 PM","Mar 29, 2023 1:00 PM",110.98
"Mar 29, 2023 1:00 PM","Mar 29, 2023 2:00 PM",105.6
"Mar 29, 2023 2:00 PM","Mar 29, 2023 3:00 PM",101.55
"Mar 29, 2023 3:00 PM","Mar 29, 2023 4:00 PM",104.94
"Mar 29, 2023 4:00 PM","Mar 29, 2023 5:00 PM",106.2
"Mar 29, 2023 5:00 PM","Mar 29, 2023 6:00 PM",128.15
"Mar 29, 2023 6:00 PM","Mar 29, 2023 7:00 PM",145.41
"Mar 29, 2023 7:00 PM","Mar 29, 2023 8:00 PM",149.87
"Mar 29, 2023 8:00 PM","Mar 29, 2023 9:00 PM",132.28
"Mar 29, 2023 9:00 PM","Mar 29, 2023 10:00 PM",114.92
"Mar 29, 2023 10:00 PM","Mar 29, 2023 11:00 PM",109.9
"Mar 29, 2023 11:00 PM","Mar 30, 2023 12:00 AM",94.8
"Mar 30, 2023 12:00 AM","Mar 30, 2023 1:00 AM",89.71
"Mar 30, 2023 1:00 AM","Mar 30, 2023 2:00 AM",82.25
"Mar 30, 2023 2:00 AM","Mar 30, 2023 3:00 AM",80.75
"Mar 30, 2023 3:00 AM","Mar 30, 2023 4:00 AM",78.77
"Mar 30, 2023 4:00 AM","Mar 30, 2023 5:00 AM",77.91
"Mar 30, 2023 5:00 AM","Mar 30, 2023 6:00 AM",76.8
"Mar 30, 2023 6:00 AM","Mar 30, 2023 7:00 AM",89.77
"Mar 30, 2023 7:00 AM","Mar 30, 2023 8:00 AM",119.37
"Mar 30, 2023 8:00 AM","Mar 30, 2023 9:00 AM",129.3
"Mar 30, 2023 9:00 AM","Mar 30, 2023 10:00 AM",110
"Mar 30, 2023 10:00 AM","Mar 30, 2023 11:00 AM",90.66
"Mar 30, 2023 11:00 AM","Mar 30, 2023 12:00 PM",80
"Mar 30, 2023 12:00 PM","Mar 30, 2023 1:00 PM",64.83
"Mar 30, 2023 1:00 PM","Mar 30, 2023 2:00 PM",25.59
"Mar 30, 2023 2:00 PM","Mar 30, 2023 3:00 PM",5.75
"Mar 30, 2023 3:00 PM","Mar 30, 2023 4:00 PM",10.05
"Mar 30, 2023 4:00 PM","Mar 30, 2023 5:00 PM",39.62
"Mar 30, 2023 5:00 PM","Mar 30, 2023 6:00 PM",72.44
"Mar 30, 2023 6:00 PM","Mar 30, 2023 7:00 PM",97.55
"Mar 30, 2023 7:00 PM","Mar 30, 2023 8:00 PM",120
"Mar 30, 2023 8:00 PM","Mar 30, 2023 9:00 PM",119.37
"Mar 30, 2023 9:00 PM","Mar 30, 2023 10:00 PM",103.28
"Mar 30, 2023 10:00 PM","Mar 30, 2023 11:00 PM",100.05
"Mar 30, 2023 11:00 PM","Mar 31, 2023 12:00 AM",90.76
"Mar 31, 2023 12:00 AM","Mar 31, 2023 1:00 AM",65.13
"Mar 31, 2023 1:00 AM","Mar 31, 2023 2:00 AM",64.9
"Mar 31, 2023 2:00 AM","Mar 31, 2023 3:00 AM",57.1
"Mar 31, 2023 3:00 AM","Mar 31, 2023 4:00 AM",48.62
"Mar 31, 2023 4:00 AM","Mar 31, 2023 5:00 AM",68.84
"Mar 31, 2023 5:00 AM","Mar 31, 2023 6:00 AM",79.97
"Mar 31, 2023 6:00 AM","Mar 31, 2023 7:00 AM",111.72
"Mar 31, 2023 7:00 AM","Mar 31, 2023 8:00 AM",132.12
"Mar 31, 2023 8:00 AM","Mar 31, 2023 9:00 AM",137.64
"Mar 31, 2023 9:00 AM","Mar 31, 2023 10:00 AM",132.19
"Mar 31, 2023 10:00 AM","Mar 31, 2023 11:00 AM",124.2
"Mar 31, 2023 11:00 AM","Mar 31, 2023 12:00 PM",119.67
"Mar 31, 2023 12:00 PM","Mar 31, 2023 1:00 PM",103.77
"Mar 31, 2023 1:00 PM","Mar 31, 2023 2:00 PM",97.14
"Mar 31, 2023 2:00 PM","Mar 31, 2023 3:00 PM",93.05
"Mar 31, 2023 3:00 PM","Mar 31, 2023 4:00 PM",94.72
"Mar 31, 2023 4:00 PM","Mar 31, 2023 5:00 PM",101.89
"Mar 31, 2023 5:00 PM","Mar 31, 2023 6:00 PM",103.51
"Mar 31, 2023 6:00 PM","Mar 31, 2023 7:00 PM",114.97
"Mar 31, 2023 7:00 PM","Mar 31, 2023 8:00 PM",115.56
"Mar 31, 2023 8:00 PM","Mar 31, 2023 9:00 PM",109.98
"Mar 31, 2023 9:00 PM","Mar 31, 2023 10:00 PM",98.83
"Mar 31, 2023 10:00 PM","Mar 31, 2023 11:00 PM",86.73
"Mar 31, 2023 11:00 PM","Apr 1, 2023 12:00 AM",80
"Apr 1, 2023 12:00 AM","Apr 1, 2023 1:00 AM",82.19
"Apr 1, 2023 1:00 AM","Apr 1, 2023 2:00 AM",63.9
"Apr 1, 2023 2:00 AM","Apr 1, 2023 3:00 AM",53.84
"Apr 1, 2023 3:00 AM","Apr 1, 2023 4:00 AM",38.83
"Apr 1, 2023 4:00 AM","Apr 1, 2023 5:00 AM",36.05
"Apr 1, 2023 5:00 AM","Apr 1, 2023 6:00 AM",35.33
"Apr 1, 2023 6:00 AM","Apr 1, 2023 7:00 AM",34.36
"Apr 1, 2023 7:00 AM","Apr 1, 2023 8:00 AM",51.71
"Apr 1, 2023 8:00 AM","Apr 1, 2023 9:00 AM",61.16
"Apr 1, 2023 9:00 AM","Apr 1, 2023 10:00 AM",60.41
"Apr 1, 2023 10:00 AM","Apr 1, 2023 11:00 AM",49.57
"Apr 1, 2023 11:00 AM","Apr 1, 2023 12:00 PM",46.09
"Apr 1, 2023 12:00 PM","Apr 1, 2023 1:00 PM",40.96
"Apr 1, 2023 1:00 PM","Apr 1, 2023 2:00 PM",38.62
"Apr 1, 2023 2:00 PM","Apr 1, 2023 3:00 PM",33.5
"Apr 1, 2023 3:00 PM","Apr 1, 2023 4:00 PM",36.37
"Apr 1, 2023 4:00 PM","Apr 1, 2023 5:00 PM",40.57
"Apr 1, 2023 5:00 PM","Apr 1, 2023 6:00 PM",52.06
"Apr 1, 2023 6:00 PM","Apr 1, 2023 7:00 PM",84.89
"Apr 1, 2023 7:00 PM","Apr 1, 2023 8:00 PM",90.89
"Apr 1, 2023 8:00 PM","Apr 1, 2023 9:00 PM",84.89
"Apr 1, 2023 9:00 PM","Apr 1, 2023 10:00 PM",75.6
"Apr 1, 2023 10:00 PM","Apr 1, 2023 11:00 PM",79.95
"Apr 1, 2023 11:00 PM","Apr 2, 2023 12:00 AM",66.64
"Apr 2, 2023 12:00 AM","Apr 2, 2023 1:00 AM",69.59
"Apr 2, 2023 1:00 AM","Apr 2, 2023 2:00 AM",60.46
"Apr 2, 2023 2:00 AM","Apr 2, 2023 3:00 AM",58.51
"Apr 2, 2023 3:00 AM","Apr 2, 2023 4:00 AM",60.46
"Apr 2, 2023 4:00 AM","Apr 2, 2023 5:00 AM",58.51
"Apr 2, 2023 5:00 AM","Apr 2, 2023 6:00 AM",60.46
"Apr 2, 2023 6:00 AM","Apr 2, 2023 7:00 AM",58.72
"Apr 2, 2023 7:00 AM","Apr 2, 2023 8:00 AM",70.08
"Apr 2, 2023 8:00 AM","Apr 2, 2023 9:00 AM",75.55
"Apr 2, 2023 9:00 AM","Apr 2, 2023 10:00 AM",66.09
"Apr 2, 2023 10:00 AM","Apr 2, 2023 11:00 AM",51.66
"Apr 2, 2023 11:00 AM","Apr 2, 2023 12:00 PM",50.24
"Apr 2, 2023 12:00 PM","Apr 2, 2023 1:00 PM",42.64
"Apr 2, 2023 1:00 PM","Apr 2, 2023 2:00 PM",26.07
"Apr 2, 2023 2:00 PM","Apr 2, 2023 3:00 PM",14.21
"Apr 2, 2023 3:00 PM","Apr 2, 2023 4:00 PM",14.79
"Apr 2, 2023 4:00 PM","Apr 2, 2023 5:00 PM",31.85
"Apr 2, 2023 5:00 PM","Apr 2, 2023 6:00 PM",41.74
"Apr 2, 2023 6:00 PM","Apr 2, 2023 7:00 PM",100.41
"Apr 2, 2023 7:00 PM","Apr 2, 2023 8:00 PM",130
"Apr 2, 2023 8:00 PM","Apr 2, 2023 9:00 PM",131.5
"Apr 2, 2023 9:00 PM","Apr 2, 2023 10:00 PM",120.6
"Apr 2, 2023 10:00 PM","Apr 2, 2023 11:00 PM",112.68
"Apr 2, 2023 11:00 PM","Apr 3, 2023 12:00 AM",109.12
"Apr 3, 2023 12:00 AM","Apr 3, 2023 1:00 AM",108.53
"Apr 3, 2023 1:00 AM","Apr 3, 2023 2:00 AM",107.68
"Apr 3, 2023 2:00 AM","Apr 3, 2023 3:00 AM",108.04
"Apr 3, 2023 3:00 AM","Apr 3, 2023 4:00 AM",103.9
"Apr 3, 2023 4:00 AM","Apr 3, 2023 5:00 AM",100.43
"Apr 3, 2023 5:00 AM","Apr 3, 2023 6:00 AM",110.07
"Apr 3, 2023 6:00 AM","Apr 3, 2023 7:00 AM",139.22
"Apr 3, 2023 7:00 AM","Apr 3, 2023 8:00 AM",167.54
"Apr 3, 2023 8:00 AM","Apr 3, 2023 9:00 AM",163.79
"Apr 3, 2023 9:00 AM","Apr 3, 2023 10:00 AM",128.38
"Apr 3, 2023 10:00 AM","Apr 3, 2023 11:00 AM",103.8
"Apr 3, 2023 11:00 AM","Apr 3, 2023 12:00 PM",88.76
"Apr 3, 2023 12:00 PM","Apr 3, 2023 1:00 PM",80.98
"Apr 3, 2023 1:00 PM","Apr 3, 2023 2:00 PM",74.9
"Apr 3, 2023 2:00 PM","Apr 3, 2023 3:00 PM",71.66
"Apr 3, 2023 3:00 PM","Apr 3, 2023 4:00 PM",78.91
"Apr 3, 2023 4:00 PM","Apr 3, 2023 5:00 PM",82
"Apr 3, 2023 5:00 PM","Apr 3, 2023 6:00 PM",100.35
"Apr 3, 2023 6:00 PM","Apr 3, 2023 7:00 PM",133.77
"Apr 3, 2023 7:00 PM","Apr 3, 2023 8:00 PM",158.11
"Apr 3, 2023 8:00 PM","Apr 3, 2023 9:00 PM",156.25
"Apr 3, 2023 9:00 PM","Apr 3, 2023 10:00 PM",142.94
"Apr 3, 2023 10:00 PM","Apr 3, 2023 11:00 PM",132.02
"Apr 3, 2023 11:00 PM","Apr 4, 2023 12:00 AM",113.12
"Apr 4, 2023 12:00 AM","Apr 4, 2023 1:00 AM",110.85
"Apr 4, 2023 1:00 AM","Apr 4, 2023 2:00 AM",110
"Apr 4, 2023 2:00 AM","Apr 4, 2023 3:00 AM",113.68
"Apr 4, 2023 3:00 AM","Apr 4, 2023 4:00 AM",115.42
"Apr 4, 2023 4:00 AM","Apr 4, 2023 5:00 AM",116.64
"Apr 4, 2023 5:00 AM","Apr 4, 2023 6:00 AM",121.91
"Apr 4, 2023 6:00 AM","Apr 4, 2023 7:00 AM",145.35
"Apr 4, 2023 7:00 AM","Apr 4, 2023 8:00 AM",180.38
"Apr 4, 2023 8:00 AM","Apr 4, 2023 9:00 AM",178.53
"Apr 4, 2023 9:00 AM","Apr 4, 2023 10:00 AM",147.63
"Apr 4, 2023 10:00 AM","Apr 4, 2023 11:00 AM",118.43
"Apr 4, 2023 11:00 AM","Apr 4, 2023 12:00 PM",112.02
"Apr 4, 2023 12:00 PM","Apr 4, 2023 1:00 PM",108.86
"Apr 4, 2023 1:00 PM","Apr 4, 2023 2:00 PM",108.12
"Apr 4, 2023 2:00 PM","Apr 4, 2023 3:00 PM",107.31
"Apr 4, 2023 3:00 PM","Apr 4, 2023 4:00 PM",108.71
"Apr 4, 2023 4:00 PM","Apr 4, 2023 5:00 PM",112.73
"Apr 4, 2023 5:00 PM","Apr 4, 2023 6:00 PM",122
"Apr 4, 2023 6:00 PM","Apr 4, 2023 7:00 PM",147.1
"Apr 4, 2023 7:00 PM","Apr 4, 2023 8:00 PM",180
"Apr 4, 2023 8:00 PM","Apr 4, 2023 9:00 PM",177.32
"Apr 4, 2023 9:00 PM","Apr 4, 2023 10:00 PM",155.56
"Apr 4, 2023 10:00 PM","Apr 4, 2023 11:00 PM",141.19
"Apr 4, 2023 11:00 PM","Apr 5, 2023 12:00 AM",129.93
"Apr 5, 2023 12:00 AM","Apr 5, 2023 1:00 AM",127.51
"Apr 5, 2023 1:00 AM","Apr 5, 2023 2:00 AM",118.26
"Apr 5, 2023 2:00 AM","Apr 5, 2023 3:00 AM",119.61
"Apr 5, 2023 3:00 AM","Apr 5, 2023 4:00 AM",118.25
"Apr 5, 2023 4:00 AM","Apr 5, 2023 5:00 AM",124.99
"Apr 5, 2023 5:00 AM","Apr 5, 2023 6:00 AM",134.46
"Apr 5, 2023 6:00 AM","Apr 5, 2023 7:00 AM",165.82
"Apr 5, 2023 7:00 AM","Apr 5, 2023 8:00 AM",207.92
"Apr 5, 2023 8:00 AM","Apr 5, 2023 9:00 AM",179.74
"Apr 5, 2023 9:00 AM","Apr 5, 2023 10:00 AM",142.16
"Apr 5, 2023 10:00 AM","Apr 5, 2023 11:00 AM",119.6
"Apr 5, 2023 11:00 AM","Apr 5, 2023 12:00 PM",115
"Apr 5, 2023 12:00 PM","Apr 5, 2023 1:00 PM",113.59
"Apr 5, 2023 1:00 PM","Apr 5, 2023 2:00 PM",113.84
"Apr 5, 2023 2:00 PM","Apr 5, 2023 3:00 PM",113.81
"Apr 5, 2023 3:00 PM","Apr 5, 2023 4:00 PM",113.59
"Apr 5, 2023 4:00 PM","Apr 5, 2023 5:00 PM",116.3
"Apr 5, 2023 5:00 PM","Apr 5, 2023 6:00 PM",135.61
"Apr 5, 2023 6:00 PM","Apr 5, 2023 7:00 PM",156.52
"Apr 5, 2023 7:00 PM","Apr 5, 2023 8:00 PM",199.56
"Apr 5, 2023 8:00 PM","Apr 5, 2023 9:00 PM",191.68
"Apr 5, 2023 9:00 PM","Apr 5, 2023 10:00 PM",164.98
"Apr 5, 2023 10:00 PM","Apr 5, 2023 11:00 PM",151.39
"Apr 5, 2023 11:00 PM","Apr 6, 2023 12:00 AM",139.13
"Apr 6, 2023 12:00 AM","Apr 6, 2023 1:00 AM",135.54
"Apr 6, 2023 1:00 AM","Apr 6, 2023 2:00 AM",124.12
"Apr 6, 2023 2:00 AM","Apr 6, 2023 3:00 AM",120
"Apr 6, 2023 3:00 AM","Apr 6, 2023 4:00 AM",115.33
"Apr 6, 2023 4:00 AM","Apr 6, 2023 5:00 AM",114.85
"Apr 6, 2023 5:00 AM","Apr 6, 2023 6:00 AM",124.91
"Apr 6, 2023 6:00 AM","Apr 6, 2023 7:00 AM",142.51
"Apr 6, 2023 7:00 AM","Apr 6, 2023 8:00 AM",161.63
"Apr 6, 2023 8:00 AM","Apr 6, 2023 9:00 AM",155.96
"Apr 6, 2023 9:00 AM","Apr 6, 2023 10:00 AM",129.45
"Apr 6, 2023 10:00 AM","Apr 6, 2023 11:00 AM",114.63
"Apr 6, 2023 11:00 AM","Apr 6, 2023 12:00 PM",105.1
"Apr 6, 2023 12:00 PM","Apr 6, 2023 1:00 PM",104.02
"Apr 6, 2023 1:00 PM","Apr 6, 2023 2:00 PM",103.1
"Apr 6, 2023 2:00 PM","Apr 6, 2023 3:00 PM",106.01
"Apr 6, 2023 3:00 PM","Apr 6, 2023 4:00 PM",108.13
"Apr 6, 2023 4:00 PM","Apr 6, 2023 5:00 PM",109.87
"Apr 6, 2023 5:00 PM","Apr 6, 2023 6:00 PM",121.16
"Apr 6, 2023 6:00 PM","Apr 6, 2023 7:00 PM",140
"Apr 6, 2023 7:00 PM","Apr 6, 2023 8:00 PM",150
"Apr 6, 2023 8:00 PM","Apr 6, 2023 9:00 PM",144.08
"Apr 6, 2023 9:00 PM","Apr 6, 2023 10:00 PM",129.43
"Apr 6, 2023 10:00 PM","Apr 6, 2023 11:00 PM",115.38
"Apr 6, 2023 11:00 PM","Apr 7, 2023 12:00 AM",107.62
